doctor_id,specialty,region,language,quality_score,daily_minutes,gender,age,race,service_type,services_count,experience_years,board_certified,hires_at,current_panel_size,expected_workload,max_workload,working_weeks_by_year
315,pediatrics,Central,en,0.727,360,F,32,Other,group,5,3,True,,0,0.0,46800,"{""2023"": [1, 2, 3, 4, 5, 8, 9, 10, 11, 13, 14, 18, 27, 30, 31, 32, 36, 37, 38, 39, 41, 42, 48, 49, 51, 52]}"
316,pediatrics,Central,es,0.935,360,F,41,Other,group,4,12,True,,0,0.0,46800,"{""2023"": [5, 8, 9, 10, 11, 13, 14, 15, 17, 18, 21, 22, 26, 27, 28, 29, 31, 33, 35, 36, 40, 44, 46, 47, 48, 52]}"
317,pediatrics,West,en,0.825,360,F,38,Hispanic,group,2,7,True,,0,0.0,46800,"{""2023"": [1, 2, 6, 7, 10, 12, 14, 15, 16, 23, 25, 26, 28, 29, 30, 32, 33, 35, 38, 40, 44, 45, 49, 50, 51, 52]}"
318,pediatrics,South,en,0.72,360,F,45,Hispanic,group,2,39,True,,0,0.0,46800,"{""2023"": [1, 3, 5, 8, 10, 14, 16, 19, 22, 23, 24, 25, 27, 28, 32, 34, 36, 41, 42, 43, 45, 46, 47, 48, 49, 51]}"
319,pediatrics,West,zh,0.843,360,F,62,Other,group,5,29,True,,0,0.0,46800,"{""2023"": [1, 5, 8, 9, 11, 13, 14, 15, 16, 17, 19, 23, 24, 27, 30, 31, 33, 35, 37, 38, 42, 45, 46, 47, 49, 50]}"
320,pediatrics,East,zh,0.954,360,F,38,Asian,solo,4,8,True,,0,0.0,46800,"{""2023"": [3, 5, 7, 8, 9, 10, 13, 15, 21, 23, 24, 26, 27, 28, 30, 32, 34, 35, 38, 41, 43, 46, 47, 48, 49, 50]}"
321,pediatrics,East,zh,0.854,360,F,60,Hispanic,group,1,6,True,,0,0.0,46800,"{""2023"": [2, 4, 5, 6, 8, 11, 13, 14, 15, 17, 18, 19, 21, 22, 24, 26, 28, 30, 31, 36, 43, 44, 46, 48, 49, 50]}"
322,pediatrics,West,zh,0.715,360,M,52,White,solo,5,14,True,,0,0.0,46800,"{""2023"": [1, 3, 4, 7, 10, 11, 12, 13, 14, 16, 19, 20, 23, 24, 27, 28, 30, 37, 39, 40, 42, 43, 49, 50, 51, 52]}"
323,pediatrics,West,zh,0.956,360,F,56,Black,solo,1,4,True,,0,0.0,46800,"{""2023"": [1, 7, 8, 12, 13, 18, 19, 20, 21, 25, 26, 28, 30, 31, 32, 34, 36, 38, 41, 42, 43, 44, 45, 47, 49, 52]}"
324,pediatrics,West,zh,0.694,360,F,65,White,group,2,29,True,,0,0.0,46800,"{""2023"": [4, 5, 7, 8, 10, 11, 12, 14, 17, 19, 20, 21, 24, 27, 29, 30, 31, 35, 36, 38, 40, 44, 47, 50, 51, 52]}"
325,pediatrics,South,zh,0.607,360,F,30,Black,solo,3,4,True,,0,0.0,46800,"{""2023"": [2, 5, 6, 12, 15, 17, 19, 22, 24, 26, 27, 29, 30, 35, 38, 39, 41, 42, 43, 45, 46, 47, 48, 49, 50, 52]}"
326,pediatrics,North,en,0.84,360,M,34,Other,group,2,26,True,,0,0.0,46800,"{""2023"": [1, 3, 4, 5, 6, 8, 9, 12, 14, 19, 20, 23, 27, 29, 32, 34, 35, 37, 38, 39, 40, 41, 42, 43, 48, 52]}"
327,pediatrics,West,es,0.675,360,F,57,Black,group,2,3,True,,0,0.0,46800,"{""2023"": [3, 4, 6, 7, 8, 9, 11, 13, 14, 15, 16, 21, 23, 29, 31, 32, 33, 35, 39, 40, 41, 42, 43, 45, 47, 48]}"
328,pediatrics,West,es,0.812,360,M,38,Hispanic,solo,2,29,True,,0,0.0,46800,"{""2023"": [2, 5, 7, 8, 10, 12, 13, 15, 18, 20, 22, 23, 27, 28, 34, 35, 37, 39, 43, 44, 45, 48, 49, 50, 51, 52]}"
329,pediatrics,East,es,0.899,360,M,37,Black,group,5,37,True,,0,0.0,46800,"{""2023"": [3, 5, 6, 7, 8, 10, 14, 15, 18, 22, 26, 27, 28, 29, 30, 32, 34, 35, 38, 39, 40, 42, 43, 45, 49, 52]}"
330,pediatrics,Central,en,0.721,360,F,63,White,group,1,36,True,,0,0.0,46800,"{""2023"": [1, 3, 6, 7, 8, 11, 15, 16, 20, 22, 23, 24, 25, 26, 30, 31, 32, 33, 37, 38, 39, 42, 44, 46, 47, 49]}"
331,pediatrics,East,es,0.802,360,F,39,Other,group,1,4,True,,0,0.0,46800,"{""2023"": [2, 4, 5, 7, 8, 9, 12, 13, 14, 17, 20, 22, 23, 27, 30, 31, 34, 36, 37, 39, 42, 45, 47, 49, 50, 51]}"
332,pediatrics,West,zh,0.645,360,F,38,Other,group,3,29,True,,0,0.0,46800,"{""2023"": [1, 2, 3, 4, 5, 6, 11, 14, 15, 21, 22, 24, 27, 29, 31, 33, 38, 39, 40, 41, 42, 43, 45, 49, 51, 52]}"
333,pediatrics,Central,zh,0.9,360,M,52,Asian,solo,5,35,True,,0,0.0,46800,"{""2023"": [1, 2, 3, 5, 6, 9, 10, 11, 19, 20, 21, 22, 26, 27, 30, 33, 35, 38, 39, 40, 41, 44, 46, 48, 49, 50]}"
334,pediatrics,East,en,0.663,360,F,41,Black,group,3,32,True,,0,0.0,46800,"{""2023"": [1, 2, 3, 5, 10, 13, 16, 19, 22, 25, 26, 27, 29, 32, 33, 35, 36, 37, 38, 39, 41, 42, 44, 45, 48, 51]}"
335,pediatrics,North,es,0.828,360,F,35,Other,group,5,22,True,,0,0.0,46800,"{""2023"": [1, 2, 4, 7, 8, 9, 10, 13, 16, 19, 20, 24, 26, 28, 31, 33, 34, 35, 37, 38, 39, 43, 44, 48, 51, 52]}"
336,pediatrics,West,zh,0.951,360,M,30,White,group,2,24,True,,0,0.0,46800,"{""2023"": [4, 5, 7, 8, 11, 13, 14, 16, 17, 19, 23, 25, 27, 30, 31, 34, 36, 37, 39, 41, 42, 44, 47, 48, 49, 51]}"
337,pediatrics,West,zh,0.724,360,M,50,Asian,group,1,40,True,,0,0.0,46800,"{""2023"": [1, 3, 5, 10, 11, 12, 13, 17, 18, 20, 21, 23, 24, 26, 33, 35, 36, 37, 38, 41, 44, 45, 47, 49, 50, 51]}"
338,pediatrics,North,zh,0.72,360,F,61,Hispanic,solo,1,30,True,,0,0.0,46800,"{""2023"": [2, 3, 4, 5, 6, 7, 9, 11, 12, 15, 16, 17, 18, 20, 22, 23, 24, 31, 32, 35, 37, 38, 39, 40, 48, 52]}"
339,pediatrics,North,zh,0.921,360,F,48,White,solo,1,10,True,,0,0.0,46800,"{""2023"": [1, 6, 7, 11, 12, 13, 16, 17, 18, 19, 20, 21, 22, 26, 27, 29, 32, 34, 35, 39, 40, 41, 44, 48, 51, 52]}"
340,pediatrics,East,en,0.976,360,M,43,Black,group,1,20,True,,0,0.0,46800,"{""2023"": [1, 3, 4, 5, 6, 7, 8, 9, 10, 15, 16, 18, 21, 24, 25, 28, 29, 30, 31, 33, 36, 39, 45, 47, 48, 51]}"
341,pediatrics,North,es,0.958,360,F,36,White,solo,2,34,True,,0,0.0,46800,"{""2023"": [1, 4, 11, 13, 14, 15, 16, 17, 20, 22, 25, 29, 31, 32, 33, 34, 38, 39, 40, 41, 42, 43, 44, 46, 47, 52]}"
342,pediatrics,West,es,0.762,360,F,48,Other,solo,3,27,True,,0,0.0,46800,"{""2023"": [1, 3, 4, 5, 6, 7, 8, 11, 16, 18, 20, 22, 23, 25, 28, 31, 32, 35, 36, 37, 39, 41, 42, 43, 44, 52]}"
343,pediatrics,West,zh,0.857,360,F,58,Other,solo,3,27,True,,0,0.0,46800,"{""2023"": [1, 3, 4, 11, 13, 16, 17, 18, 19, 20, 22, 24, 25, 27, 28, 30, 34, 35, 36, 38, 41, 42, 44, 46, 49, 52]}"
344,pediatrics,West,es,0.772,360,F,54,Black,solo,3,17,True,,0,0.0,46800,"{""2023"": [1, 4, 6, 8, 10, 12, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 27, 30, 31, 34, 36, 38, 40, 42, 47, 49]}"
345,pediatrics,South,zh,0.906,360,F,36,Other,solo,3,13,True,,0,0.0,46800,"{""2023"": [3, 4, 6, 7, 8, 10, 11, 13, 14, 15, 20, 21, 22, 23, 27, 28, 32, 33, 37, 39, 41, 42, 43, 44, 45, 48]}"
346,pediatrics,South,zh,0.764,360,M,49,Hispanic,group,3,4,True,,0,0.0,46800,"{""2023"": [1, 3, 5, 8, 11, 14, 15, 17, 18, 20, 25, 26, 28, 32, 33, 34, 35, 36, 38, 39, 40, 46, 47, 49, 51, 52]}"
347,pediatrics,South,zh,0.959,360,F,56,Black,solo,2,17,False,,0,0.0,46800,"{""2023"": [1, 2, 7, 9, 15, 17, 21, 23, 24, 25, 26, 27, 28, 30, 32, 33, 34, 35, 40, 41, 42, 43, 44, 46, 50, 51]}"
348,pediatrics,East,en,0.944,360,F,49,Hispanic,solo,5,40,True,,0,0.0,46800,"{""2023"": [1, 6, 10, 11, 12, 13, 14, 15, 16, 17, 19, 23, 24, 25, 26, 27, 28, 29, 32, 33, 34, 36, 43, 45, 46, 52]}"
349,pediatrics,South,es,0.781,360,M,43,White,solo,4,38,True,,0,0.0,46800,"{""2023"": [1, 2, 4, 5, 8, 10, 11, 13, 15, 16, 19, 20, 21, 23, 24, 26, 28, 30, 33, 34, 36, 42, 49, 50, 51, 52]}"
350,pediatrics,West,es,0.754,360,M,65,White,group,4,21,True,,0,0.0,46800,"{""2023"": [2, 3, 4, 6, 9, 10, 12, 16, 18, 19, 21, 25, 26, 27, 28, 29, 30, 31, 34, 35, 36, 42, 45, 46, 47, 50]}"
351,pediatrics,Central,en,0.667,360,M,33,White,group,5,20,True,,0,0.0,46800,"{""2023"": [3, 5, 6, 7, 10, 11, 12, 13, 14, 15, 18, 21, 22, 23, 26, 27, 29, 31, 32, 33, 36, 38, 40, 44, 46, 51]}"
352,pediatrics,South,en,0.958,360,F,59,White,group,2,34,True,,0,0.0,46800,"{""2023"": [1, 2, 7, 8, 10, 15, 18, 19, 22, 24, 27, 28, 31, 32, 34, 37, 38, 39, 40, 42, 43, 44, 46, 48, 49, 50]}"
353,pediatrics,West,es,0.748,360,M,39,Asian,solo,2,7,True,,0,0.0,46800,"{""2023"": [2, 3, 6, 7, 9, 11, 15, 16, 19, 20, 22, 24, 26, 28, 30, 31, 37, 38, 39, 40, 41, 44, 45, 46, 47, 51]}"
354,pediatrics,North,en,0.722,360,F,63,Black,group,4,8,True,,0,0.0,46800,"{""2023"": [1, 4, 5, 6, 7, 8, 11, 12, 13, 18, 23, 25, 27, 28, 31, 33, 35, 37, 42, 44, 45, 46, 47, 48, 50, 51]}"
355,pediatrics,North,zh,0.89,360,F,62,Other,solo,1,35,True,,0,0.0,46800,"{""2023"": [2, 3, 6, 7, 9, 11, 12, 16, 19, 20, 21, 23, 27, 29, 30, 32, 36, 37, 38, 39, 42, 44, 45, 46, 47, 51]}"
356,pediatrics,South,en,0.946,360,M,31,White,group,4,1,True,,0,0.0,46800,"{""2023"": [8, 10, 11, 14, 15, 16, 18, 20, 21, 22, 25, 26, 27, 28, 29, 31, 33, 34, 36, 37, 38, 42, 44, 45, 46, 48]}"
357,pediatrics,East,en,0.773,360,F,30,Black,group,4,19,True,,0,0.0,46800,"{""2023"": [3, 5, 7, 8, 9, 12, 13, 15, 18, 19, 20, 23, 24, 25, 27, 29, 30, 31, 32, 35, 36, 37, 42, 47, 50, 52]}"
358,pediatrics,North,en,1.0,360,F,58,Black,group,2,35,True,,0,0.0,46800,"{""2023"": [1, 2, 9, 11, 13, 15, 16, 17, 18, 20, 21, 23, 28, 31, 32, 33, 34, 36, 37, 41, 42, 45, 48, 49, 50, 51]}"
359,pediatrics,North,es,0.754,360,F,37,Hispanic,solo,2,36,True,,0,0.0,46800,"{""2023"": [1, 2, 3, 4, 6, 7, 10, 11, 13, 20, 22, 23, 29, 31, 34, 35, 36, 37, 40, 41, 43, 47, 49, 50, 51, 52]}"
360,pediatrics,West,zh,0.821,360,F,37,Asian,solo,4,26,True,,0,0.0,46800,"{""2023"": [2, 3, 7, 8, 10, 13, 16, 17, 18, 21, 23, 24, 28, 29, 31, 32, 36, 37, 38, 39, 41, 42, 44, 46, 49, 51]}"
361,pediatrics,South,en,0.936,360,F,49,Hispanic,group,2,38,True,,0,0.0,46800,"{""2023"": [1, 5, 6, 8, 9, 10, 11, 18, 19, 22, 27, 29, 31, 33, 36, 37, 39, 40, 41, 42, 43, 46, 47, 49, 51, 52]}"
362,pediatrics,West,en,0.805,360,F,33,Black,solo,2,13,True,,0,0.0,46800,"{""2023"": [1, 2, 3, 6, 8, 9, 11, 12, 14, 15, 16, 17, 21, 23, 29, 30, 31, 33, 38, 41, 42, 43, 44, 46, 47, 52]}"
363,pediatrics,North,zh,0.704,360,F,39,White,solo,2,37,True,,0,0.0,46800,"{""2023"": [3, 4, 5, 7, 8, 9, 11, 13, 14, 15, 16, 18, 21, 24, 25, 26, 27, 29, 30, 37, 40, 42, 46, 47, 48, 51]}"
364,pediatrics,North,zh,0.652,360,F,59,Black,solo,1,34,True,,0,0.0,46800,"{""2023"": [4, 6, 7, 8, 10, 11, 12, 16, 17, 19, 25, 26, 27, 28, 30, 31, 35, 37, 38, 40, 43, 45, 47, 48, 50, 52]}"
365,pediatrics,North,zh,0.931,360,M,53,White,group,5,12,True,,0,0.0,46800,"{""2023"": [1, 2, 3, 6, 8, 11, 14, 19, 21, 22, 23, 25, 27, 30, 32, 33, 34, 35, 36, 39, 40, 42, 43, 44, 46, 50]}"
366,pediatrics,East,en,0.789,360,M,39,Other,solo,2,14,False,,0,0.0,46800,"{""2023"": [2, 3, 4, 5, 8, 10, 13, 15, 16, 17, 18, 19, 20, 23, 24, 25, 29, 33, 36, 38, 39, 43, 45, 46, 50, 51]}"
367,pediatrics,West,zh,0.827,360,M,31,Black,group,2,14,True,,0,0.0,46800,"{""2023"": [1, 2, 5, 6, 12, 14, 16, 17, 21, 29, 31, 32, 33, 34, 35, 36, 40, 41, 44, 45, 46, 47, 48, 49, 51, 52]}"
368,pediatrics,North,es,0.836,360,M,38,Asian,solo,4,39,True,,0,0.0,46800,"{""2023"": [4, 7, 8, 12, 13, 16, 18, 19, 21, 26, 27, 30, 31, 32, 33, 35, 36, 39, 40, 43, 46, 48, 49, 50, 51, 52]}"
369,pediatrics,North,zh,0.682,360,M,64,Asian,group,2,21,True,,0,0.0,46800,"{""2023"": [2, 3, 6, 11, 12, 15, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 32, 34, 35, 37, 40, 41, 43, 45, 46, 52]}"
370,pediatrics,North,zh,0.676,360,F,30,Hispanic,solo,1,7,True,,0,0.0,46800,"{""2023"": [1, 3, 6, 8, 9, 10, 11, 18, 20, 21, 24, 25, 26, 28, 29, 30, 33, 35, 36, 37, 39, 40, 43, 44, 46, 51]}"
371,pediatrics,South,es,0.798,360,M,48,Hispanic,group,5,17,True,,0,0.0,46800,"{""2023"": [1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 18, 22, 28, 29, 32, 33, 34, 35, 36, 40, 42, 46, 48, 52]}"
372,pediatrics,East,zh,0.707,360,F,49,Asian,solo,2,33,False,,0,0.0,46800,"{""2023"": [2, 3, 5, 6, 7, 8, 10, 12, 13, 14, 15, 19, 22, 28, 29, 31, 32, 36, 37, 38, 41, 44, 47, 48, 49, 52]}"
373,pediatrics,South,es,0.851,360,M,47,Hispanic,group,1,39,True,,0,0.0,46800,"{""2023"": [2, 6, 7, 10, 11, 12, 13, 14, 16, 17, 20, 23, 25, 27, 28, 29, 31, 32, 33, 40, 41, 46, 48, 49, 51, 52]}"
374,pediatrics,Central,es,0.897,360,F,49,Other,solo,5,7,True,,0,0.0,46800,"{""2023"": [1, 3, 5, 6, 7, 8, 10, 11, 12, 13, 14, 16, 19, 23, 30, 31, 32, 33, 34, 35, 37, 43, 45, 46, 50, 52]}"
375,pediatrics,North,zh,1.0,360,M,60,Other,solo,3,35,True,,0,0.0,46800,"{""2023"": [1, 2, 4, 7, 9, 10, 12, 14, 15, 20, 22, 23, 25, 26, 28, 30, 31, 33, 35, 39, 42, 47, 49, 50, 51, 52]}"
376,pediatrics,Central,en,0.694,360,M,47,Asian,solo,5,13,True,,0,0.0,46800,"{""2023"": [1, 3, 4, 8, 9, 12, 14, 16, 17, 18, 19, 20, 23, 27, 32, 33, 36, 38, 39, 41, 42, 45, 46, 47, 50, 51]}"
377,pediatrics,Central,zh,0.653,360,F,34,Other,solo,5,21,True,,0,0.0,46800,"{""2023"": [2, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 19, 21, 22, 23, 25, 27, 28, 32, 35, 38, 39, 45, 47, 48, 52]}"
378,pediatrics,West,es,0.836,360,F,60,White,group,5,28,True,,0,0.0,46800,"{""2023"": [7, 8, 9, 11, 12, 13, 17, 19, 20, 21, 23, 24, 26, 29, 30, 31, 34, 36, 38, 39, 41, 45, 46, 47, 48, 50]}"
379,pediatrics,Central,en,0.653,360,M,63,White,solo,3,9,True,,0,0.0,46800,"{""2023"": [2, 5, 6, 8, 10, 14, 17, 18, 19, 22, 26, 28, 29, 30, 32, 34, 35, 36, 37, 39, 40, 42, 47, 48, 49, 51]}"
380,pediatrics,North,zh,0.91,360,M,51,Asian,group,2,39,True,,0,0.0,46800,"{""2023"": [2, 3, 4, 10, 13, 17, 18, 22, 23, 28, 30, 31, 32, 33, 34, 35, 37, 38, 39, 41, 44, 46, 48, 49, 51, 52]}"
